Order Date,Sales,Quantity,Discount,Profit,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,Category_Furniture,Category_Office Supplies,Category_Technology,Sub-Category_Accessories,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Discount_Bin
12/9/2016,4.356,0.07692307692307693,1.0,0.8223660381569518,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,High
12/9/2016,19.04,0.23076923076923078,0.25,0.8296319797623569,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
11/16/2014,5.22,0.07692307692307693,0.0,0.832324538078795,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Low
11/6/2016,84.84,0.15384615384615385,0.0,0.8467433524038633,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
9/6/2015,7.24,0.3076923076923077,0.25,0.8314633722556095,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Medium
9/3/2014,14.4,0.3076923076923077,0.0,0.8355976291817292,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Low
4/24/2016,15.552,0.15384615384615385,0.25,0.8344635651336901,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
4/24/2016,3.108,0.07692307692307693,0.875,0.8291062938234222,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
8/31/2017,6.672,0.15384615384615385,0.25,0.8321608413337656,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
12/18/2015,55.936,0.5384615384615385,0.25,0.84391072367673,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Medium
12/18/2015,18.432,0.5384615384615385,0.25,0.8348483368642748,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Medium
12/18/2015,20.32,0.3076923076923077,0.25,0.8331365526885889,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Medium
11/4/2014,52.064,0.23076923076923078,0.25,0.8439070672202259,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
3/10/2017,48.784,0.0,0.25,0.833208838021016,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
3/10/2017,13.092,0.23076923076923078,0.875,0.8235782941210015,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
1/31/2016,109.592,0.0,0.25,0.8364156910080491,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Medium
1/31/2016,56.7,0.3076923076923077,0.0,0.8501721241741066,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
5/7/2017,79.99,0.0,0.0,0.8508847112935776,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
5/24/2016,69.5,0.3076923076923077,0.0,0.8448083837484852,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Low
5/24/2016,191.6,0.23076923076923078,0.0,0.8953047512347395,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
10/7/2016,10.56,0.07692307692307693,0.0,0.8342003002653954,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
4/30/2014,47.79,0.15384615384615385,0.0,0.8420615411162555,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
11/9/2015,17.94,0.15384615384615385,0.0,0.8327806107112095,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
9/7/2015,9.522,0.0,0.875,0.8257260404183294,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
9/7/2015,4.923,0.15384615384615385,0.875,0.8278667550685342,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
5/11/2017,209.979,0.4615384615384616,0.875,0.5796313996514693,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,High
7/21/2017,33.93,0.15384615384615385,0.875,0.8147305131787481,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
7/21/2017,222.32,0.4615384615384616,0.25,0.8482229515915394,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Medium
7/21/2017,210.564,0.38461538461538464,0.5,0.7936208053500146,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,High
11/24/2014,35.168,0.4615384615384616,0.25,0.8374365455374038,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Medium
11/15/2014,10.11,0.15384615384615385,0.0,0.8329109774488748,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
11/15/2014,20.46,0.07692307692307693,0.0,0.8343766539752466,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Low
3/23/2017,347.58,0.15384615384615385,0.0,0.8428563985070687,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Low
12/18/2016,72.64,0.07692307692307693,0.0,0.8459594643825625,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
12/18/2016,39.92,0.23076923076923078,0.0,0.8384957928600514,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
7/29/2017,33.48,0.07692307692307693,0.0,0.8421716567102058,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
7/29/2017,461.97,0.15384615384615385,0.0,0.9248399895959748,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Low
7/29/2017,137.62,0.07692307692307693,0.0,0.8732146911640813,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
7/29/2017,302.67,0.15384615384615385,0.0,0.8817145462066759,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Low
9/2/2014,239.976,0.15384615384615385,0.25,0.8686031963477061,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
1/29/2017,8.34,0.15384615384615385,0.0,0.8321608413337656,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
1/29/2017,8.57,0.0,0.0,0.8322028905835626,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Low
1/29/2017,119.616,0.5384615384615385,0.25,0.8590231396740367,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
12/26/2016,212.94,0.15384615384615385,0.0,0.8486039262326776,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Low
12/26/2016,26.49,0.0,0.0,0.8358516122758213,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
4/6/2014,33.9,0.07692307692307693,0.0,0.832066335996429,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
11/17/2017,239.96,0.3076923076923077,0.25,0.8896920905009548,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
7/11/2015,199.836,0.23076923076923078,0.375,0.8045399689018373,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Medium
7/11/2015,221.06,0.4615384615384616,0.0,0.9036936468857291,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
11/10/2016,67.71,0.15384615384615385,0.0,0.8534895146539173,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
11/10/2016,129.92,0.23076923076923078,0.0,0.8580426467991695,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
11/10/2016,467.46,0.6153846153846154,0.0,0.9654036633053282,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
11/10/2016,61.4,0.3076923076923077,0.0,0.8509280262398569,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
11/10/2016,5.184,0.15384615384615385,0.25,0.8319119210256022,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
11/10/2016,14.7,0.3076923076923077,0.0,0.8334269597147794,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
3/31/2014,8.134,0.4615384615384616,1.0,0.8209128779624592,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
3/31/2014,79.984,0.07692307692307693,0.25,0.8404784360829253,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
9/18/2015,18.54,0.07692307692307693,0.0,0.8367633356418229,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
11/7/2015,24.4,0.07692307692307693,0.25,0.836212195140302,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Medium
5/19/2017,195.64,0.23076923076923078,0.0,0.8952926568016876,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
1/3/2015,398.4,0.3076923076923077,0.25,0.8901660235170624,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
1/3/2015,7.056,0.15384615384615385,0.25,0.8311942711202025,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
9/8/2015,26.4,0.3076923076923077,0.0,0.838989695753989,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
9/8/2015,41.88,0.38461538461538464,0.0,0.8312250697346023,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
4/3/2016,99.846,0.6153846153846154,0.875,0.7721292790824881,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
5/8/2015,43.98,0.07692307692307693,0.0,0.8460986909956031,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
5/8/2015,377.97,0.15384615384615385,0.0,0.9050531455405398,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Low
5/8/2015,123.96,0.15384615384615385,0.0,0.83848088576815,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
9/22/2017,391.98,0.07692307692307693,0.0,0.9105677851134263,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Low
11/30/2017,383.976,0.15384615384615385,0.25,0.8880107533573125,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
1/15/2017,21.4,0.3076923076923077,0.0,0.8349999391762523,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
8/8/2014,167.535,0.15384615384615385,0.125,0.8568149212114486,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
8/8/2014,38.34,0.15384615384615385,0.0,0.8427677997533156,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Low
8/8/2014,53.88,0.38461538461538464,0.0,0.8465484351456066,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
8/8/2014,299.98,0.07692307692307693,0.0,0.8896979970845383,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Low
11/5/2015,62.8,0.23076923076923078,0.0,0.8416757849550737,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
4/25/2017,13.904,0.07692307692307693,0.25,0.8338135596736161,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
4/20/2014,44.84,0.3076923076923077,0.25,0.8345773371841445,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Medium
4/20/2014,401.59,0.07692307692307693,0.375,0.7378528120154535,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Medium
11/11/2017,18.24,0.15384615384615385,0.0,0.8366641894173851,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
11/25/2017,359.499,0.15384615384615385,0.1875,0.8098183451313824,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Low
11/25/2017,10.48,0.0,0.0,0.8326257738415553,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
12/18/2015,20.736,0.23076923076923078,0.25,0.8357393871877341,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
9/8/2016,35.168,0.23076923076923078,0.25,0.8365092119147884,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
9/8/2016,64.704,0.15384615384615385,0.25,0.8471289679321029,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
6/6/2016,105.52,0.23076923076923078,0.0,0.8647671515760839,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
6/19/2015,5.792,0.07692307692307693,1.0,0.8239160944488028,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
3/5/2015,466.158,0.4615384615384616,0.5,0.765078927777882,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,High
3/5/2015,10.312,0.0,0.25,0.8297297196573702,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
3/5/2015,2.556,0.15384615384615385,0.875,0.8293779966682648,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
8/4/2017,7.968,0.07692307692307693,0.25,0.8326671199266401,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
8/4/2017,8.784,0.0,0.25,0.8328751160485461,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Medium
12/30/2017,3.024,0.15384615384615385,0.25,0.8302108249535436,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Medium
5/23/2015,51.45,0.15384615384615385,0.0,0.8404041115728323,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
12/6/2014,14.016,0.23076923076923078,1.0,0.8084610966036511,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,High
12/6/2014,214.95,0.3076923076923077,0.625,0.7459947562194742,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,High
12/6/2014,35.04,0.23076923076923078,0.25,0.8257083206675788,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Medium
12/6/2014,10.776,0.15384615384615385,0.75,0.8272263126485478,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,High
12/6/2014,4.6,0.07692307692307693,1.0,0.8249756230373353,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
12/6/2014,35.168,0.07692307692307693,0.25,0.824762986028328,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Medium
8/7/2015,19.152,0.15384615384615385,0.25,0.8351812150390898,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
3/17/2014,4.448,0.07692307692307693,0.25,0.8308706747195901,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
3/17/2014,5.184,0.0,0.25,0.8319574860989609,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
3/17/2014,15.552,0.15384615384615385,0.25,0.8344635651336901,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
3/26/2015,40.032,0.38461538461538464,0.25,0.8394326895227543,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
3/26/2015,16.776,0.15384615384615385,0.25,0.8341749863357516,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
12/14/2014,186.304,0.23076923076923078,0.25,0.8404612788639445,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Medium
9/19/2015,66.36,0.23076923076923078,0.0,0.8469678025800378,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
4/25/2017,42.048,0.6153846153846154,0.25,0.8343319326995428,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
4/25/2017,67.92,0.3076923076923077,0.25,0.8354119936976752,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
10/18/2014,52.512,0.38461538461538464,0.25,0.8444828184866783,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Medium
10/18/2014,186.912,0.38461538461538464,0.25,0.8059929884633874,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Medium
10/18/2014,10.048,0.23076923076923078,0.25,0.8328440361682613,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
11/13/2015,17.496,0.6153846153846154,0.75,0.8254075068036458,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,High
1/31/2016,15.552,0.15384615384615385,0.25,0.8344635651336901,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
11/17/2016,10.776,0.15384615384615385,0.25,0.8330040061403154,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
7/25/2017,3.304,0.0,0.25,0.8313911572396537,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Medium
11/11/2017,35.48,0.0,0.0,0.8306360989715582,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
9/26/2015,34.44,0.15384615384615385,0.0,0.8420180855370338,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Low
9/26/2015,79.056,0.6153846153846154,0.25,0.8507872526644492,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
4/4/2014,232.55,0.3076923076923077,0.0,0.837176937125613,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
4/4/2014,99.98,0.07692307692307693,0.0,0.8608661343850426,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
4/4/2014,19.44,0.15384615384615385,0.0,0.8371974695352129,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
4/4/2014,12.96,0.07692307692307693,0.0,0.8351014761607122,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
9/14/2014,464.292,0.6153846153846154,0.5,0.7544588904946826,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,High
9/14/2014,68.46,0.4615384615384616,0.0,0.8527798808262381,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Low
9/14/2014,16.99,0.0,0.0,0.8337422587717863,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Low
9/14/2014,287.97,0.15384615384615385,0.0,0.8873333947899291,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Low
9/14/2014,44.82,0.6153846153846154,0.0,0.8454485449025866,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
12/29/2017,101.12,0.5384615384615385,0.0,0.8569445847844015,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
6/21/2015,107.976,0.15384615384615385,0.25,0.8572098185138908,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Medium
11/26/2017,58.73,0.4615384615384616,0.0,0.8409603148602821,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
11/26/2017,93.344,0.23076923076923078,0.25,0.8536087713891278,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
10/23/2016,17.05,0.3076923076923077,0.0,0.8363907989772328,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Low
12/14/2015,8.096,0.07692307692307693,0.25,0.8325574262315173,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
11/13/2016,30.36,0.23076923076923078,0.0,0.8398157736580294,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
9/29/2017,23.34,0.15384615384615385,0.0,0.83834967523283,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Low
9/29/2017,51.55,0.3076923076923077,0.0,0.8476727252041444,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
11/8/2015,119.9,0.07692307692307693,0.0,0.86098750061439,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
